Date,Day_of_Week,Month,Week_of_Year,Is_Weekend,Year,Simulated_Patient_Visits,Actual_Consumption,Expected_Lead_Time_Days,Medicine_Shelf_Life_Days,Min_Order_Quantity,Consumption_Lag_1D,Consumption_Lag_7D,Consumption_Avg_7D,Consumption_Avg_30D
2023-08-27,Sunday,8,34,1,2023,1002,459,3,730,1000,446.0,418.0,473.7142857142857,456.03333333333336
2023-08-28,Monday,8,35,0,2023,1131,519,3,730,1000,459.0,531.0,479.57142857142856,455.06666666666666
2023-08-29,Tuesday,8,35,0,2023,1287,492,3,730,1000,519.0,453.0,477.85714285714283,462.1
2023-08-30,Wednesday,8,35,0,2023,1300,397,3,730,1000,492.0,428.0,483.42857142857144,464.6
2023-08-31,Thursday,8,35,0,2023,1235,474,3,730,1000,397.0,497.0,479.0,462.23333333333335
2023-09-01,Friday,9,35,0,2023,1317,459,3,730,1000,474.0,543.0,475.7142857142857,462.6
2023-09-02,Saturday,9,35,1,2023,1002,337,3,730,1000,459.0,446.0,463.7142857142857,461.23333333333335
2023-09-03,Sunday,9,35,1,2023,861,369,3,730,1000,337.0,459.0,448.14285714285717,455.9
2023-09-04,Monday,9,36,0,2023,1225,610,3,730,1000,369.0,519.0,435.2857142857143,452.56666666666666
2023-09-05,Tuesday,9,36,0,2023,1218,465,3,730,1000,610.0,492.0,448.2857142857143,460.26666666666665
2023-09-06,Wednesday,9,36,0,2023,1124,570,3,730,1000,465.0,397.0,444.42857142857144,462.03333333333336
2023-09-07,Thursday,9,36,0,2023,1068,530,3,730,1000,570.0,474.0,469.14285714285717,464.1
2023-09-08,Friday,9,36,0,2023,1413,569,3,730,1000,530.0,459.0,477.14285714285717,466.3666666666667
2023-09-09,Saturday,9,36,1,2023,891,477,3,730,1000,569.0,337.0,492.85714285714283,467.8
2023-09-10,Sunday,9,36,1,2023,956,435,3,730,1000,477.0,369.0,512.8571428571429,471.06666666666666
2023-09-11,Monday,9,37,0,2023,1215,582,3,730,1000,435.0,610.0,522.2857142857143,468.3
2023-09-12,Tuesday,9,37,0,2023,1330,566,3,730,1000,582.0,465.0,518.2857142857143,473.4
2023-09-13,Wednesday,9,37,0,2023,1192,582,3,730,1000,566.0,570.0,532.7142857142857,477.8
2023-09-14,Thursday,9,37,0,2023,1281,510,3,730,1000,582.0,530.0,534.4285714285714,482.6
2023-09-15,Friday,9,37,0,2023,1228,574,3,730,1000,510.0,569.0,531.5714285714286,484.8666666666667
2023-09-16,Saturday,9,37,1,2023,941,498,3,730,1000,574.0,477.0,532.2857142857143,489.2
2023-09-17,Sunday,9,37,1,2023,984,484,3,730,1000,498.0,435.0,535.2857142857143,487.8333333333333
2023-09-18,Monday,9,38,0,2023,1346,666,3,730,1000,484.0,582.0,542.2857142857143,488.53333333333336
2023-09-19,Tuesday,9,38,0,2023,1253,580,3,730,1000,666.0,566.0,554.2857142857143,498.0
2023-09-20,Wednesday,9,38,0,2023,1227,564,3,730,1000,580.0,582.0,556.2857142857143,503.4
2023-09-21,Thursday,9,38,0,2023,1099,562,3,730,1000,564.0,510.0,553.7142857142857,504.5
2023-09-22,Friday,9,38,0,2023,1093,534,3,730,1000,562.0,574.0,561.1428571428571,508.1333333333333
2023-09-23,Saturday,9,38,1,2023,1166,471,3,730,1000,534.0,498.0,555.4285714285714,511.6666666666667
2023-09-24,Sunday,9,38,1,2023,1067,461,3,730,1000,471.0,484.0,551.5714285714286,510.8
2023-09-25,Monday,9,39,0,2023,1319,569,3,730,1000,461.0,666.0,548.2857142857143,508.06666666666666
2023-09-26,Tuesday,9,39,0,2023,1317,657,3,730,1000,569.0,580.0,534.4285714285714,512.1666666666666
2023-09-27,Wednesday,9,39,0,2023,1290,824,3,730,1000,657.0,564.0,545.4285714285714,518.7666666666667
2023-09-28,Thursday,9,39,0,2023,1416,579,3,730,1000,824.0,562.0,582.5714285714286,528.9333333333333
2023-09-29,Friday,9,39,0,2023,1197,627,3,730,1000,579.0,534.0,585.0,531.8333333333334
2023-09-30,Saturday,9,39,1,2023,1114,518,3,730,1000,627.0,471.0,598.2857142857143,539.5
2023-10-01,Sunday,10,39,1,2023,1104,555,3,730,1000,518.0,461.0,605.0,540.9666666666667
2023-10-02,Monday,10,40,0,2023,1331,677,3,730,1000,555.0,569.0,618.4285714285714,544.1666666666666
2023-10-03,Tuesday,10,40,0,2023,1418,670,3,730,1000,677.0,657.0,633.8571428571429,555.5
2023-10-04,Wednesday,10,40,0,2023,1338,684,3,730,1000,670.0,824.0,635.7142857142857,565.5333333333333
2023-10-05,Thursday,10,40,0,2023,1396,546,3,730,1000,684.0,579.0,615.7142857142857,568.0
2023-10-06,Friday,10,40,0,2023,1213,734,3,730,1000,546.0,627.0,611.0,570.7
2023-10-07,Saturday,10,40,1,2023,1242,574,3,730,1000,734.0,518.0,626.2857142857143,576.1666666666666
2023-10-08,Sunday,10,40,1,2023,1126,655,3,730,1000,574.0,555.0,634.2857142857143,577.6333333333333
2023-10-09,Monday,10,41,0,2023,1325,812,3,730,1000,655.0,677.0,648.5714285714286,580.5
2023-10-10,Tuesday,10,41,0,2023,1453,769,3,730,1000,812.0,670.0,667.8571428571429,591.6666666666666
2023-10-11,Wednesday,10,41,0,2023,1341,754,3,730,1000,769.0,684.0,682.0,602.8
2023-10-12,Thursday,10,41,0,2023,1143,652,3,730,1000,754.0,546.0,692.0,608.5333333333333
2023-10-13,Friday,10,41,0,2023,1473,697,3,730,1000,652.0,734.0,707.1428571428571,611.4
2023-10-14,Saturday,10,41,1,2023,1084,648,3,730,1000,697.0,574.0,701.8571428571429,615.2333333333333
2023-10-15,Sunday,10,41,1,2023,1010,566,3,730,1000,648.0,655.0,712.4285714285714,619.8333333333334
2023-10-16,Monday,10,42,0,2023,1510,826,3,730,1000,566.0,812.0,699.7142857142857,619.5666666666667
2023-10-17,Tuesday,10,42,0,2023,1398,890,3,730,1000,826.0,769.0,701.7142857142857,630.5
2023-10-18,Wednesday,10,42,0,2023,1301,695,3,730,1000,890.0,754.0,719.0,644.0333333333333
2023-10-19,Thursday,10,42,0,2023,1405,816,3,730,1000,695.0,652.0,710.5714285714286,645.0
2023-10-20,Friday,10,42,0,2023,1448,752,3,730,1000,816.0,697.0,734.0,652.8666666666667
2023-10-21,Saturday,10,42,1,2023,1064,684,3,730,1000,752.0,648.0,741.8571428571429,659.1333333333333
2023-10-22,Sunday,10,42,1,2023,1163,569,3,730,1000,684.0,566.0,747.0,663.2
2023-10-23,Monday,10,43,0,2023,1549,828,3,730,1000,569.0,826.0,747.4285714285714,664.3666666666667
2023-10-24,Tuesday,10,43,0,2023,1377,906,3,730,1000,828.0,890.0,747.7142857142857,676.2666666666667
2023-10-25,Wednesday,10,43,0,2023,1695,664,3,730,1000,906.0,695.0,750.0,691.1
2023-10-26,Thursday,10,43,0,2023,1380,718,3,730,1000,664.0,816.0,745.5714285714286,694.2666666666667
2023-10-27,Friday,10,43,0,2023,1381,867,3,730,1000,718.0,752.0,731.5714285714286,696.3
2023-10-28,Saturday,10,43,1,2023,1072,679,3,730,1000,867.0,684.0,748.0,697.7333333333333
2023-10-29,Sunday,10,43,1,2023,1288,633,3,730,1000,679.0,569.0,747.2857142857143,701.0666666666667
2023-10-30,Monday,10,44,0,2023,1350,751,3,730,1000,633.0,828.0,756.4285714285714,701.2666666666667
2023-10-31,Tuesday,10,44,0,2023,1341,694,3,730,1000,751.0,906.0,745.4285714285714,709.0333333333333
2023-11-01,Wednesday,11,44,0,2023,1673,788,3,730,1000,694.0,664.0,715.1428571428571,713.6666666666666
2023-11-02,Thursday,11,44,0,2023,1549,812,3,730,1000,788.0,718.0,732.8571428571429,717.3666666666667
2023-11-03,Friday,11,44,0,2023,1691,834,3,730,1000,812.0,867.0,746.2857142857143,722.1
2023-11-04,Saturday,11,44,1,2023,1339,764,3,730,1000,834.0,679.0,741.5714285714286,727.1
2023-11-05,Sunday,11,44,1,2023,1493,644,3,730,1000,764.0,633.0,753.7142857142857,734.3666666666667
2023-11-06,Monday,11,45,0,2023,1357,853,3,730,1000,644.0,751.0,755.2857142857143,731.3666666666667
2023-11-07,Tuesday,11,45,0,2023,1592,913,3,730,1000,853.0,694.0,769.8571428571429,740.6666666666666
2023-11-08,Wednesday,11,45,0,2023,1343,855,3,730,1000,913.0,788.0,801.1428571428571,749.2666666666667
2023-11-09,Thursday,11,45,0,2023,1313,909,3,730,1000,855.0,812.0,810.7142857142857,750.7
2023-11-10,Friday,11,45,0,2023,1479,883,3,730,1000,909.0,834.0,824.5714285714286,755.3666666666667
2023-11-11,Saturday,11,45,1,2023,1189,719,3,730,1000,883.0,764.0,831.5714285714286,759.6666666666666
2023-11-12,Sunday,11,45,1,2023,1308,644,3,730,1000,719.0,644.0,825.1428571428571,761.9
2023-11-13,Monday,11,46,0,2023,1508,886,3,730,1000,644.0,853.0,825.1428571428571,760.1333333333333
2023-11-14,Tuesday,11,46,0,2023,1465,996,3,730,1000,886.0,913.0,829.8571428571429,768.0666666666667
2023-11-15,Wednesday,11,46,0,2023,1489,982,3,730,1000,996.0,855.0,841.7142857142857,782.4
2023-11-16,Thursday,11,46,0,2023,1330,847,3,730,1000,982.0,909.0,859.8571428571429,787.6
2023-11-17,Friday,11,46,0,2023,1476,1038,3,730,1000,847.0,883.0,851.0,786.1666666666666
2023-11-18,Saturday,11,46,1,2023,1317,919,3,730,1000,1038.0,719.0,873.1428571428571,797.6
2023-11-19,Sunday,11,46,1,2023,1357,799,3,730,1000,919.0,644.0,901.7142857142857,801.0333333333333
2023-11-20,Monday,11,47,0,2023,1557,993,3,730,1000,799.0,886.0,923.8571428571429,802.6
2023-11-21,Tuesday,11,47,0,2023,1511,1031,3,730,1000,993.0,996.0,939.1428571428571,812.9
2023-11-22,Wednesday,11,47,0,2023,1841,1068,3,730,1000,1031.0,982.0,944.1428571428571,828.3
2023-11-23,Thursday,11,47,0,2023,1682,882,3,730,1000,1068.0,847.0,956.4285714285714,836.3
2023-11-24,Friday,11,47,0,2023,1683,869,3,730,1000,882.0,1038.0,961.4285714285714,835.5
2023-11-25,Saturday,11,47,1,2023,1503,710,3,730,1000,869.0,919.0,937.2857142857143,842.3333333333334
2023-11-26,Sunday,11,47,1,2023,1342,751,3,730,1000,710.0,799.0,907.4285714285714,842.0666666666667
2023-11-27,Monday,11,48,0,2023,1724,948,3,730,1000,751.0,993.0,900.5714285714286,838.2
2023-11-28,Tuesday,11,48,0,2023,1667,1080,3,730,1000,948.0,1031.0,894.1428571428571,847.1666666666666
2023-11-29,Wednesday,11,48,0,2023,1748,1149,3,730,1000,1080.0,1068.0,901.1428571428571,862.0666666666667
2023-11-30,Thursday,11,48,0,2023,1693,1166,3,730,1000,1149.0,882.0,912.7142857142857,875.3333333333334
2023-12-01,Friday,12,48,0,2023,1541,1130,3,730,1000,1166.0,869.0,953.2857142857143,891.0666666666667
2023-12-02,Saturday,12,48,1,2023,1262,787,3,730,1000,1130.0,710.0,990.5714285714286,902.4666666666667
2023-12-03,Sunday,12,48,1,2023,1421,900,3,730,1000,787.0,751.0,1001.5714285714286,901.6333333333333
2023-12-04,Monday,12,49,0,2023,1767,1060,3,730,1000,900.0,948.0,1022.8571428571429,903.8333333333334
2023-12-05,Tuesday,12,49,0,2023,1800,1033,3,730,1000,1060.0,1080.0,1038.857142857143,913.7
2023-12-06,Wednesday,12,49,0,2023,1868,1154,3,730,1000,1033.0,1149.0,1032.142857142857,926.6666666666666
2023-12-07,Thursday,12,49,0,2023,1893,1108,3,730,1000,1154.0,1166.0,1032.857142857143,936.7
2023-12-08,Friday,12,49,0,2023,1816,1110,3,730,1000,1108.0,1130.0,1024.5714285714287,943.2
2023-12-09,Saturday,12,49,1,2023,1565,856,3,730,1000,1110.0,787.0,1021.7142857142857,951.7
2023-12-10,Sunday,12,49,1,2023,1491,894,3,730,1000,856.0,900.0,1031.5714285714287,949.9333333333333
2023-12-11,Monday,12,50,0,2023,1866,1023,3,730,1000,894.0,1060.0,1030.7142857142858,950.3
2023-12-12,Tuesday,12,50,0,2023,1627,1092,3,730,1000,1023.0,1033.0,1025.4285714285713,960.4333333333333
2023-12-13,Wednesday,12,50,0,2023,1752,1118,3,730,1000,1092.0,1154.0,1033.857142857143,975.3666666666667
2023-12-14,Thursday,12,50,0,2023,1798,1144,3,730,1000,1118.0,1108.0,1028.7142857142858,983.1
2023-12-15,Friday,12,50,0,2023,1877,1322,3,730,1000,1144.0,1110.0,1033.857142857143,988.0333333333333
2023-12-16,Saturday,12,50,1,2023,1510,829,3,730,1000,1322.0,856.0,1064.142857142857,999.3666666666667
2023-12-17,Sunday,12,50,1,2023,1567,1088,3,730,1000,829.0,894.0,1060.2857142857142,998.7666666666667
2023-12-18,Monday,12,51,0,2023,1870,1128,3,730,1000,1088.0,1023.0,1088.0,1000.4333333333333
2023-12-19,Tuesday,12,51,0,2023,1980,1153,3,730,1000,1128.0,1092.0,1103.0,1007.4
2023-12-20,Wednesday,12,51,0,2023,1710,1198,3,730,1000,1153.0,1118.0,1111.7142857142858,1019.2
2023-12-21,Thursday,12,51,0,2023,2047,1182,3,730,1000,1198.0,1144.0,1123.142857142857,1026.0333333333333
2023-12-22,Friday,12,51,0,2023,1734,1115,3,730,1000,1182.0,1322.0,1128.5714285714287,1031.0666666666666
2023-12-23,Saturday,12,51,1,2023,1635,1072,3,730,1000,1115.0,829.0,1099.0,1032.6333333333334
2023-12-24,Sunday,12,51,1,2023,1439,910,3,730,1000,1072.0,1088.0,1133.7142857142858,1038.9666666666667
2023-12-25,Monday,12,52,0,2023,1845,1311,3,730,1000,910.0,1128.0,1108.2857142857142,1040.3333333333333
2023-12-26,Tuesday,12,52,0,2023,1446,1076,3,730,1000,1311.0,1153.0,1134.4285714285713,1060.3666666666666
2023-12-27,Wednesday,12,52,0,2023,1682,1126,3,730,1000,1076.0,1198.0,1123.4285714285713,1071.2
2023-12-28,Thursday,12,52,0,2023,1992,945,3,730,1000,1126.0,1182.0,1113.142857142857,1077.1333333333334
2023-12-29,Friday,12,52,0,2023,1803,1329,3,730,1000,945.0,1115.0,1079.2857142857142,1072.6333333333334
2023-12-30,Saturday,12,52,1,2023,1601,1005,3,730,1000,1329.0,1072.0,1109.857142857143,1078.6333333333334
2023-12-31,Sunday,12,52,1,2023,1607,941,3,730,1000,1005.0,910.0,1100.2857142857142,1073.2666666666667
2024-01-01,Monday,1,1,0,2024,1816,1209,3,730,1000,941.0,1311.0,1104.7142857142858,1066.9666666666667
2024-01-02,Tuesday,1,1,0,2024,1745,1120,3,730,1000,1209.0,1076.0,1090.142857142857,1081.0333333333333
2024-01-03,Wednesday,1,1,0,2024,1714,1102,3,730,1000,1120.0,1126.0,1096.4285714285713,1088.3666666666666
2024-01-04,Thursday,1,1,0,2024,1807,1379,3,730,1000,1102.0,945.0,1093.0,1089.7666666666667
2024-01-05,Friday,1,1,0,2024,1919,1049,3,730,1000,1379.0,1329.0,1155.0,1101.3
2024-01-06,Saturday,1,1,1,2024,1446,1147,3,730,1000,1049.0,1005.0,1115.0,1097.8
2024-01-07,Sunday,1,1,1,2024,1461,1015,3,730,1000,1147.0,941.0,1135.2857142857142,1099.1
2024-01-08,Monday,1,2,0,2024,1992,1364,3,730,1000,1015.0,1209.0,1145.857142857143,1095.9333333333334
2024-01-09,Tuesday,1,2,0,2024,1857,1121,3,730,1000,1364.0,1120.0,1168.0,1112.8666666666666
2024-01-10,Wednesday,1,2,0,2024,2014,1478,3,730,1000,1121.0,1102.0,1168.142857142857,1120.4333333333334
2024-01-11,Thursday,1,2,0,2024,1792,1442,3,730,1000,1478.0,1379.0,1221.857142857143,1135.6
2024-01-12,Friday,1,2,0,2024,1853,1118,3,730,1000,1442.0,1049.0,1230.857142857143,1147.2666666666667
2024-01-13,Saturday,1,2,1,2024,1889,838,3,730,1000,1118.0,1147.0,1240.7142857142858,1147.2666666666667
2024-01-14,Sunday,1,2,1,2024,1598,1166,3,730,1000,838.0,1015.0,1196.5714285714287,1137.0666666666666
2024-01-15,Monday,1,3,0,2024,2104,1389,3,730,1000,1166.0,1364.0,1218.142857142857,1131.8666666666666
2024-01-16,Tuesday,1,3,0,2024,1714,1325,3,730,1000,1389.0,1121.0,1221.7142857142858,1150.5333333333333
2024-01-17,Wednesday,1,3,0,2024,2071,1280,3,730,1000,1325.0,1478.0,1250.857142857143,1158.4333333333334
2024-01-18,Thursday,1,3,0,2024,1785,1370,3,730,1000,1280.0,1442.0,1222.5714285714287,1163.5
2024-01-19,Friday,1,3,0,2024,1781,1443,3,730,1000,1370.0,1118.0,1212.2857142857142,1170.7333333333333
2024-01-20,Saturday,1,3,1,2024,1706,1147,3,730,1000,1443.0,838.0,1258.7142857142858,1178.9
2024-01-21,Sunday,1,3,1,2024,1458,1075,3,730,1000,1147.0,1166.0,1302.857142857143,1177.7333333333333
2024-01-22,Monday,1,4,0,2024,1826,1403,3,730,1000,1075.0,1389.0,1289.857142857143,1176.4
2024-01-23,Tuesday,1,4,0,2024,2065,1115,3,730,1000,1403.0,1325.0,1291.857142857143,1187.4333333333334
2024-01-24,Wednesday,1,4,0,2024,1712,1359,3,730,1000,1115.0,1280.0,1261.857142857143,1194.2666666666667
2024-01-25,Thursday,1,4,0,2024,1949,1354,3,730,1000,1359.0,1370.0,1273.142857142857,1195.8666666666666
2024-01-26,Friday,1,4,0,2024,1840,1282,3,730,1000,1354.0,1443.0,1270.857142857143,1205.1333333333334
2024-01-27,Saturday,1,4,1,2024,1624,960,3,730,1000,1282.0,1147.0,1247.857142857143,1210.3333333333333
2024-01-28,Sunday,1,4,1,2024,1609,976,3,730,1000,960.0,1075.0,1221.142857142857,1210.8333333333333
2024-01-29,Monday,1,5,0,2024,2009,1216,3,730,1000,976.0,1403.0,1207.0,1199.0666666666666
2024-01-30,Tuesday,1,5,0,2024,1847,1212,3,730,1000,1216.0,1115.0,1180.2857142857142,1206.1
2024-01-31,Wednesday,1,5,0,2024,2004,1000,3,730,1000,1212.0,1359.0,1194.142857142857,1215.1333333333334
2024-02-01,Thursday,2,5,0,2024,2060,1324,3,730,1000,1000.0,1354.0,1142.857142857143,1208.1666666666667
2024-02-02,Friday,2,5,0,2024,2015,1352,3,730,1000,1324.0,1282.0,1138.5714285714287,1214.9666666666667
2024-02-03,Saturday,2,5,1,2024,1662,920,3,730,1000,1352.0,960.0,1148.5714285714287,1223.3
2024-02-04,Sunday,2,5,1,2024,1647,1090,3,730,1000,920.0,976.0,1142.857142857143,1208.0
2024-02-05,Monday,2,6,0,2024,1630,1455,3,730,1000,1090.0,1216.0,1159.142857142857,1209.3666666666666
2024-02-06,Tuesday,2,6,0,2024,1750,1196,3,730,1000,1455.0,1212.0,1193.2857142857142,1219.6333333333334
2024-02-07,Wednesday,2,6,0,2024,1884,1248,3,730,1000,1196.0,1000.0,1191.0,1225.6666666666667
2024-02-08,Thursday,2,6,0,2024,2005,1291,3,730,1000,1248.0,1324.0,1226.4285714285713,1221.8
2024-02-09,Friday,2,6,0,2024,1767,1366,3,730,1000,1291.0,1352.0,1221.7142857142858,1227.4666666666667
2024-02-10,Saturday,2,6,1,2024,1725,934,3,730,1000,1366.0,920.0,1223.7142857142858,1223.7333333333333
2024-02-11,Sunday,2,6,1,2024,1570,1229,3,730,1000,934.0,1090.0,1225.7142857142858,1206.8
2024-02-12,Monday,2,7,0,2024,1811,1362,3,730,1000,1229.0,1455.0,1245.5714285714287,1210.5
2024-02-13,Tuesday,2,7,0,2024,1613,1375,3,730,1000,1362.0,1196.0,1232.2857142857142,1227.9666666666667
2024-02-14,Wednesday,2,7,0,2024,1772,1201,3,730,1000,1375.0,1248.0,1257.857142857143,1234.9333333333334
2024-02-15,Thursday,2,7,0,2024,2132,1507,3,730,1000,1201.0,1291.0,1251.142857142857,1228.6666666666667
2024-02-16,Friday,2,7,0,2024,1977,1493,3,730,1000,1507.0,1366.0,1282.0,1234.7333333333333
2024-02-17,Saturday,2,7,1,2024,1629,892,3,730,1000,1493.0,934.0,1300.142857142857,1241.8333333333333
2024-02-18,Sunday,2,7,1,2024,1769,1007,3,730,1000,892.0,1229.0,1294.142857142857,1225.9
2024-02-19,Monday,2,8,0,2024,2116,1353,3,730,1000,1007.0,1362.0,1262.4285714285713,1211.3666666666666
2024-02-20,Tuesday,2,8,0,2024,1617,1307,3,730,1000,1353.0,1375.0,1261.142857142857,1218.2333333333333
2024-02-21,Wednesday,2,8,0,2024,1942,1168,3,730,1000,1307.0,1201.0,1251.4285714285713,1225.9666666666667
2024-02-22,Thursday,2,8,0,2024,1871,1111,3,730,1000,1168.0,1507.0,1246.7142857142858,1218.1333333333334
2024-02-23,Friday,2,8,0,2024,1864,1396,3,730,1000,1111.0,1493.0,1190.142857142857,1218.0
2024-02-24,Saturday,2,8,1,2024,1756,1007,3,730,1000,1396.0,892.0,1176.2857142857142,1219.2333333333333
2024-02-25,Sunday,2,8,1,2024,1397,1053,3,730,1000,1007.0,1007.0,1192.7142857142858,1207.6666666666667
2024-02-26,Monday,2,9,0,2024,1983,1053,3,730,1000,1053.0,1353.0,1199.2857142857142,1200.0333333333333
2024-02-27,Tuesday,2,9,0,2024,1700,1323,3,730,1000,1053.0,1307.0,1156.4285714285713,1203.1333333333334
2024-02-28,Wednesday,2,9,0,2024,1892,1387,3,730,1000,1323.0,1168.0,1158.7142857142858,1214.7
2024-02-29,Thursday,2,9,0,2024,1740,1317,3,730,1000,1387.0,1111.0,1190.0,1220.4
2024-03-01,Friday,3,9,0,2024,1566,1144,3,730,1000,1317.0,1396.0,1219.4285714285713,1223.9
2024-03-02,Saturday,3,9,1,2024,1668,1051,3,730,1000,1144.0,1007.0,1183.4285714285713,1228.7
2024-03-03,Sunday,3,9,1,2024,1642,1070,3,730,1000,1051.0,1053.0,1189.7142857142858,1219.6
2024-03-04,Monday,3,10,0,2024,1750,1191,3,730,1000,1070.0,1053.0,1192.142857142857,1210.2
2024-03-05,Tuesday,3,10,0,2024,1924,1177,3,730,1000,1191.0,1323.0,1211.857142857143,1219.2333333333333
2024-03-06,Wednesday,3,10,0,2024,1799,1125,3,730,1000,1177.0,1387.0,1191.0,1222.1333333333334
2024-03-07,Thursday,3,10,0,2024,1365,1275,3,730,1000,1125.0,1317.0,1153.5714285714287,1211.1333333333334
2024-03-08,Friday,3,10,0,2024,1908,1356,3,730,1000,1275.0,1144.0,1147.5714285714287,1213.7666666666667
2024-03-09,Saturday,3,10,1,2024,1558,852,3,730,1000,1356.0,1051.0,1177.857142857143,1217.3666666666666
2024-03-10,Sunday,3,10,1,2024,1434,1116,3,730,1000,852.0,1070.0,1149.4285714285713,1202.7333333333333
2024-03-11,Monday,3,11,0,2024,1812,1224,3,730,1000,1116.0,1191.0,1156.0,1194.4
2024-03-12,Tuesday,3,11,0,2024,1671,1067,3,730,1000,1224.0,1177.0,1160.7142857142858,1204.0666666666666
2024-03-13,Wednesday,3,11,0,2024,1635,1471,3,730,1000,1067.0,1125.0,1145.0,1198.6666666666667
2024-03-14,Thursday,3,11,0,2024,1704,1276,3,730,1000,1471.0,1275.0,1194.4285714285713,1202.3
2024-03-15,Friday,3,11,0,2024,1858,1064,3,730,1000,1276.0,1356.0,1194.5714285714287,1199.0
2024-03-16,Saturday,3,11,1,2024,1439,1109,3,730,1000,1064.0,852.0,1152.857142857143,1194.4333333333334
2024-03-17,Sunday,3,11,1,2024,1508,942,3,730,1000,1109.0,1116.0,1189.5714285714287,1181.1666666666667
2024-03-18,Monday,3,12,0,2024,1722,1414,3,730,1000,942.0,1224.0,1164.7142857142858,1162.8
2024-03-19,Tuesday,3,12,0,2024,1683,1155,3,730,1000,1414.0,1067.0,1191.857142857143,1180.2
2024-03-20,Wednesday,3,12,0,2024,1694,1029,3,730,1000,1155.0,1471.0,1204.4285714285713,1185.1333333333334
2024-03-21,Thursday,3,12,0,2024,1892,1095,3,730,1000,1029.0,1276.0,1141.2857142857142,1174.3333333333333
2024-03-22,Friday,3,12,0,2024,1561,1140,3,730,1000,1095.0,1064.0,1115.4285714285713,1167.2666666666667
2024-03-23,Saturday,3,12,1,2024,1606,1024,3,730,1000,1140.0,1109.0,1126.2857142857142,1166.3333333333333
2024-03-24,Sunday,3,12,1,2024,1490,894,3,730,1000,1024.0,942.0,1114.142857142857,1163.4333333333334
2024-03-25,Monday,3,13,0,2024,1687,1021,3,730,1000,894.0,1414.0,1107.2857142857142,1146.7
2024-03-26,Tuesday,3,13,0,2024,1748,1303,3,730,1000,1021.0,1155.0,1051.142857142857,1147.1666666666667
2024-03-27,Wednesday,3,13,0,2024,1541,1183,3,730,1000,1303.0,1029.0,1072.2857142857142,1155.5
2024-03-28,Thursday,3,13,0,2024,1625,978,3,730,1000,1183.0,1095.0,1094.2857142857142,1159.8333333333333
2024-03-29,Friday,3,13,0,2024,1742,1211,3,730,1000,978.0,1140.0,1077.5714285714287,1148.3333333333333
2024-03-30,Saturday,3,13,1,2024,1451,890,3,730,1000,1211.0,1024.0,1087.7142857142858,1142.4666666666667
2024-03-31,Sunday,3,13,1,2024,1400,922,3,730,1000,890.0,894.0,1068.5714285714287,1128.2333333333333
2024-04-01,Monday,4,14,0,2024,1869,1254,3,730,1000,922.0,1021.0,1072.5714285714287,1120.8333333333333
2024-04-02,Tuesday,4,14,0,2024,1688,879,3,730,1000,1254.0,1303.0,1105.857142857143,1127.6
2024-04-03,Wednesday,4,14,0,2024,1785,1156,3,730,1000,879.0,1183.0,1045.2857142857142,1121.2333333333333
2024-04-04,Thursday,4,14,0,2024,1703,1035,3,730,1000,1156.0,978.0,1041.4285714285713,1120.0666666666666
2024-04-05,Friday,4,14,0,2024,1665,966,3,730,1000,1035.0,1211.0,1049.5714285714287,1115.3333333333333
2024-04-06,Saturday,4,14,1,2024,1214,757,3,730,1000,966.0,890.0,1014.5714285714286,1110.0333333333333
2024-04-07,Sunday,4,14,1,2024,1374,889,3,730,1000,757.0,922.0,995.5714285714286,1092.7666666666667
2024-04-08,Monday,4,15,0,2024,1753,995,3,730,1000,889.0,1254.0,990.8571428571429,1077.2
2024-04-09,Tuesday,4,15,0,2024,1721,1044,3,730,1000,995.0,879.0,953.8571428571429,1081.9666666666667
2024-04-10,Wednesday,4,15,0,2024,1627,1155,3,730,1000,1044.0,1156.0,977.4285714285714,1079.5666666666666
2024-04-11,Thursday,4,15,0,2024,1563,1054,3,730,1000,1155.0,1035.0,977.2857142857143,1077.2666666666667
2024-04-12,Friday,4,15,0,2024,1611,971,3,730,1000,1054.0,966.0,980.0,1076.8333333333333
2024-04-13,Saturday,4,15,1,2024,1176,891,3,730,1000,971.0,757.0,980.7142857142857,1060.1666666666667
2024-04-14,Sunday,4,15,1,2024,1489,833,3,730,1000,891.0,889.0,999.8571428571429,1047.3333333333333
2024-04-15,Monday,4,16,0,2024,1719,1074,3,730,1000,833.0,995.0,991.8571428571429,1039.6333333333334
2024-04-16,Tuesday,4,16,0,2024,1694,800,3,730,1000,1074.0,1044.0,1003.1428571428571,1038.4666666666667
2024-04-17,Wednesday,4,16,0,2024,1559,1102,3,730,1000,800.0,1155.0,968.2857142857143,1033.7333333333333
2024-04-18,Thursday,4,16,0,2024,1739,838,3,730,1000,1102.0,1054.0,960.7142857142857,1023.3333333333334
2024-04-19,Friday,4,16,0,2024,1497,978,3,730,1000,838.0,971.0,929.8571428571429,1012.7666666666667
2024-04-20,Saturday,4,16,1,2024,1245,915,3,730,1000,978.0,891.0,930.8571428571429,1011.0666666666667
2024-04-21,Sunday,4,16,1,2024,1473,784,3,730,1000,915.0,833.0,934.2857142857143,1005.0666666666667
2024-04-22,Monday,4,17,0,2024,1702,996,3,730,1000,784.0,1074.0,927.2857142857143,993.2
